idp,x,y,z
4717,-66.52167,-33.77056,0
4718,-66.34,-33.9175,0
4719,-65.89472,-33.39194,0
4720,-66.33444,-33.87306,0
4721,-65.91056,-33.27556,0
4722,-66.56944,-33.87583,0
4723,-66.41861,-33.88139,NA
4724,-66.37528,-33.83528,0
4754,-60.8578,-27.15034,0
4755,-66.27972,-33.80667,0
4756,-66.325,-33.77139,NA
4757,-66.18333,-33.52167,0
4760,-66.11194,-33.38861,0
4762,-66.08778,-33.4325,NA
4763,-65.67972,-33.34667,0
4766,-55.05313,-27.64216,0
4767,-65.67167,-33.45417,0
4768,-65.62306,-33.43389,0
4771,-54.31603,-25.68001,0
4773,-65.023,-24.4268,0
4775,-65.83167,-35.01667,NA
4777,-65.82639,-35.13694,0
4779,-65.0621,-24.4293,NA
4780,-65.75889,-34.31889,NA
4784,-64.8689,-24.3042,NA
4785,-66.52472,-32.37222,0
4786,-66.33611,-32.53028,0
4787,-66.32972,-32.53333,0
4788,-65.17083,-34.09944,0
4789,-65.28361,-34.07139,0
4790,-65.33278,-34.67139,0
4792,-65.14222,-34.56306,0
4793,-65.14222,-34.45806,0
4795,-54.10379,-26.18073,0
4796,-65.35917,-33.135,0
4797,-65.28417,-33.10944,NA
4798,-55.69111,-28.09185,2
4799,-65.19861,-33.085,NA
4800,-65.235,-33.10778,0
4801,-65.35972,-33.14139,0
4802,-55.74039,-27.48444,0
4803,-65.36833,-33.145,NA
4804,-65.35083,-33.1025,0
4805,-65.10194,-33.08722,NA
4806,-65.12889,-33.13306,NA
4808,-54.467,-27.01754,0
4809,-65.08722,-32.94444,0
4810,-65.1425,-34.39667,0
4811,-65.25889,-34.46194,0
4812,-65.38306,-34.06222,0
4813,-65.31556,-35.01972,0
4814,-65.19722,-34.92694,0
4815,-65.23389,-34.96389,0
4816,-65.37167,-34.83972,0
4817,-65.26861,-34.83639,0
4818,-65.31556,-34.80306,0
4819,-65.04083,-32.9025,0
4820,-65.04944,-32.94194,NA
4821,-65.06444,-33.05083,NA
4822,-65.22278,-32.91833,NA
4823,-65.11917,-33.03306,0
4824,-65.30556,-33.91889,0
4825,-65.17167,-33.045,NA
4826,-65.37917,-33.97917,0
4827,-65.25194,-34.325,0
4828,-54.54997,-26.5158,NA
4829,-55.10131,-27.47105,0
4831,-54.71736,-27.13054,0
4832,-54.13643,-26.85996,0
4833,-54.27278,-26.1582,0
4834,-53.9776,-26.3492,0
4835,-54.65243,-26.78169,0
4836,-55.71388,-27.54152,NA
4837,-54.40603,-26.43729,0
4838,-55.54722,-27.50861,0
4839,-55.73988,-27.98945,0
4840,-54.63584,-27.37396,0
4841,-54.63806,-27.37528,0
4842,-53.89222,-25.98916,0
4843,-65.24389,-34.32083,0
4844,-65.49861,-33.32944,NA
4845,-65.96167,-33.1225,0
4846,-66.05361,-32.78722,2
4847,-65.99056,-32.86361,NA
4848,-66.10333,-32.83694,NA
4849,-65.0413,-24.517,NA
4850,-53.82162,-26.03428,0
4852,-54.88539,-26.75944,0
4853,-54.165,-27.02889,0
4856,-65.98278,-32.845,NA
4857,-65.89917,-32.83583,0
4858,-65.84111,-33.00028,NA
4860,-65.79806,-32.70833,0
4861,-65.76806,-32.77722,0
4862,-66.298330000000007,-33.36111,NA
4863,-53.82193,-26.30981,0
4864,-65.78667,-33.14083,0
4865,-55.07095,-27.31167,0
4866,-65.0104,-24.4706,NA
4867,-66.0025,-33.00333,2
4868,-66.01444,-32.94917,2
4869,-66.0675,-32.9925,NA
4871,-65.86556,-32.24444,0
4872,-65.25,-34.60111,0
4874,-54.36918,-26.58854,NA
4876,-53.87748,-26.00342,NA
4877,-54.13227,-26.34518,0
4878,-55.29827,-27.08579,0
4879,-54.6102,-27.02736,0
4880,-54.56764,-26.90064,0
4881,-54.20814,-26.59084,0
4882,-55.55781,-27.27735,0
4883,-54.56581,-27.02267,0
4884,-55.87317,-27.46157,0
4885,-54.47157,-25.9862,0
4886,-65.24944,-34.57083,0
4888,-65.52583,-35.04083,0
4889,-54.95778,-27.23583,NA
4891,-68.53251,-39.06004,0
4892,-68.58862,-39.08098,0
4893,-68.55272,-39.06744,NA
4894,-68.55228,-39.06563,0
4896,-68.59767,-39.10104,0
4897,-68.58913,-39.08024,0
4898,-71.23032,-39.36215,2
4899,-71.19181,-39.37321,0
4900,-70.9334,-39.37671,0
4901,-71.08223,-39.37344,NA
4902,-65.36972,-33.67028,0
4903,-65.23139,-34.31722,NA
4904,-65.385,-33.66694,0
4910,-65.66111,-35.14722,0
4911,-65.32833,-33.46944,0
4913,-65.57917,-35.00528,0
4914,-65.2475,-33.77472,0
4915,-65.70417,-35.29556,0
4918,-65.37306,-33.67194,0
4919,-65.21222,-34.81667,0
4922,-65.52611,-35.0325,0
4925,-71.14776,-39.72333,0
4926,-65.48389,-33.45194,0
4927,-65.685,-35.3375,0
4928,-65.38639,-33.49833,0
4931,-65.41056,-33.61083,0
4932,-68.28961,-38.63465,0
4935,-70.27672,-37.34484,0
4938,-70.34578,-37.03536,0
4939,-70.8,-36.66667,0
4940,-65.00194,-32.36361,NA
4941,-71.1,-36.86667,NA
4942,-70.25289,-37.19565,0
4943,-71.08333,-36.73333,NA
4945,-71.05,-36.81667,0
4946,-71.05,-36.81667,NA
4948,-70.81667,-36.51667,0
4950,-71.14889,-41.1491,NA
4951,-71.56993,-39.79306,NA
4952,-65.27389,-34.81,0
4953,-70.73333,-36.81667,1
4954,-65.57667,-35.70639,0
4956,-65.74167,-35.76333,NA
4957,-70.96667,-37.16667,0
4958,-71.68778,-41.25464,NA
4959,-71.47266,-41.60472,NA
4960,-71.59648,-41.70385,NA
4961,-71.45614,-41.62931,NA
4962,-70.86667,-37.23333,0
4963,-71.66986,-41.25686,NA
4964,-71.71932,-41.36651,NA
4965,-70.27906,-37.37418,NA
4966,-70.83588,-38.65813,NA
4968,-71.8275,-41.02618,NA
4969,-71.11413,-41.8282,NA
4970,-71.5253,-41.92083,NA
4971,-70.15594,-41.83842,0
4972,-69.82851,-40.67424,0
4973,-69.81686,-40.64257,0
4974,-65.41916,-41.64953,0
4975,-70.58333,-37.26667,NA
4976,-71.24568,-38.86272,NA
4978,-70.51667,-37.26667,0
4979,-66.60417,-33.86389,0
4981,-65.03348,-40.37747,0
4985,-66.12222,-40.5875,0
4987,-66.61,-40.50139,0
4990,-66.04083,-40.76222,0
4991,-71.07807,-38.84707,NA
4992,-66.05528,-40.43444,0
4993,-70.73333,-36.81667,0
4994,-66.55167,-40.46806,0
4995,-68.23917,-39.82667,0
4996,-66.53944,-39.94389,0
4997,-67.1825,-39.56333,0
4998,-70.99772,-39.56734,0
4999,-66.71,-39.85306,0
5000,-67.26153,-40.38897,0
5001,-66.747,-39.85861,0
5002,-67.13069,-39.89533,0
5003,-67.62286,-39.63536,0
5004,-68.21806,-39.79369,0
5005,-67.12375,-39.56481,0
5006,-67.81339,-39.49997,0
5008,-64.137,-40.94878,0
5009,-63.86019,-40.58053,0
5010,-65.195,-40.17314,0
5011,-64.615,-40.43033,0
5012,-64.05519,-40.73844,0
5013,-65.37192,-41.27333,0
5014,-65.33233,-40.99703,0
5015,-65.37106,-41.32433,0
5016,-65.67106,-40.85056,0
5017,-65.31786,-40.77492,NA
5018,-65.30089,-40.76217,0
5019,-70.56667,-36.61667,0
5020,-65.76794,-39.70128,0
5021,-66.41694,-39.79239,0
5022,-65.97917,-39.37792,0
5023,-66.16486,-39.43381,0
5024,-70.66667,-36.76667,NA
5025,-64.94381,-39.03019,0
5026,-64.94567,-38.86703,0
5027,-64.94875,-39.21547,0
5028,-70.65,-36.75,0
5029,-63.61322,-39.90872,0
5030,-68.13703,-38.52864,0
5032,-67.66817,-38.24375,0
5033,-67.34211,-38.82167,0
5034,-70.61667,-37.21667,0
5035,-67.58933,-38.58364,0
5036,-67.95444,-38.17825,0
5037,-67.68436,-38.21906,0
5038,-68.04844,-38.45383,0
5039,-70.61667,-37.18333,NA
5040,-68.45097,-39.67389,0
5041,-68.17081,-39.62631,0
5042,-71.1,-37.36667,NA
5043,-70.91667,-37.31667,0
5044,-68.93722,-40.11856,0
5045,-68.46525,-39.63881,0
5046,-67.73717,-37.84428,0
5047,-66.93292,-41.86306,NA
5048,-65.68736,-41.27644,0
5049,-66.15903,-41.78761,0
5050,-65.81111,-41.39072,0
5051,-65.03575,-41.81119,0
5052,-65.06131,-41.57881,0
5053,-65.99806,-41.67775,0
5054,-65.04925,-41.77778,0
5055,-69.31933,-41.11708,0
5056,-68.59964,-41.15444,0
5057,-69.86433,-41.55531,0
5058,-69.45089,-41.37853,0
5059,-69.16642,-41.30619,0
5060,-69.44097,-41.25944,0
5061,-69.23772,-41.30353,0
5062,-70.68456,-41.49683,0
5063,-70.8,-36.68333,0
5064,-70.78333,-36.7,NA
5067,-70.65,-37.13333,0
5070,-65.27028,-32.08389,NA
5071,-70.98333,-36.88333,0
5072,-66.01278,-33.42972,0
5073,-65.995,-33.41639,0
5074,-66.03917,-33.45056,0
5075,-66.02167,-33.18167,0
5077,-69.69308,-41.17781,0
5078,-68.78817,-41.07764,0
5079,-68.77706,-41.082,0
5080,-67.03092,-41.5295,0
5082,-67.90981,-41.26297,0
5085,-68.55161,-40.79889,0
5086,-68.19233,-39.91833,0
5087,-68.01408,-39.87872,0
5088,-68.425,-40.45686,0
5089,-66.13583,-33.80139,0
5090,-68.43392,-40.45506,0
5092,-67.49556,-40.77194,NA
5094,-68.35381,-39.97119,0
5095,-66.19028,-33.64278,0
5096,-69.36811,-41.74128,0
5098,-70.11322,-41.74747,0
5099,-70.85439,-41.00475,0
5100,-65.99,-33.49167,0
5101,-69.87939,-40.78883,0
5103,-70.45683,-41.62228,0
5104,-70.24547,-40.73819,0
5105,-66.08389,-33.52528,0
5106,-69.89264,-40.06317,0
5107,-69.09794,-40.29975,0
5109,-71.08,-41.19581,0
5112,-71.09167,-41.19531,0
5113,-70.84142,-41.81583,0
5114,-71.44858,-41.67911,NA
5115,-71.36931,-41.95478,NA
5116,-66.14778,-33.42583,0
5117,-66.08528,-33.35667,0
5118,-66.14833,-33.32,0
5119,-71.1,-36.88333,0
5120,-66.1425,-33.28778,0
5121,-71,-36.85,NA
5122,-66.20083,-33.32278,0
5123,-66.22389,-33.31167,0
5124,-65.69222,-33.43,NA
5125,-70.78333,-36.6,0
5126,-70.94475,-39.28943,NA
5127,-71.66667,-42.61667,NA
5128,-71.61667,-42.91667,NA
5129,-71.41667,-43.03333,NA
5130,-71.05,-44.93333,NA
5131,-71.5,-44.86667,NA
5132,-71.66667,-44.83333,NA
5133,-70.9,-36.9,1
5134,-65.80972,-33.32611,0
5135,-65.69472,-33.24417,0
5136,-65.86556,-33.44667,0
5137,-65.78444,-33.53583,0
5138,-65.90833,-33.47583,0
5139,-65.77917,-33.41722,0
5140,-65.93722,-33.51611,0
5141,-65.81806,-33.39278,0
5142,-65.73444,-33.39639,0
5143,-65.57333,-33.46778,NA
5144,-71.37682,-40.16139,NA
5146,-65.50806,-33.41417,0
5147,-71.34167,-42.17917,NA
5148,-71.275,-42.1625,NA
5149,-71.84948,-40.74583,NA
5150,-71.1625,-42.075,NA
5151,-71.13333,-42.00417,NA
5152,-71.81676,-41.03334,NA
5153,-71.15833,-41.89583,NA
5155,-71.61052,-41.32507,NA
5156,-70.85,-40.13611,NA
5157,-70.93333,-40.125,0
5158,-71.50921,-41.93728,NA
5159,-71.51642,-41.84501,NA
5160,-71.57437,-41.77859,NA
5161,-71.60269,-41.76027,NA
5164,-54.11747,-26.61058,0
5165,-54.11911,-26.61202,0
5166,-53.89178,-26.47928,0
5167,-53.93564,-26.5645,0
5168,-53.93939,-26.53047,0
5169,-53.90943,-26.60832,0
5170,-54.01861,-26.57783,0
5171,-53.64602,-26.24263,0
5172,-54.01967,-26.63225,0
5173,-66.25186,-28.26945,0
5181,-62.87806,-40.68306,NA
5182,-71.46357,-41.65599,0
5183,-62.87639,-40.68389,NA
5184,-62.8725,-40.68056,NA
5186,-71.61129,-41.65252,NA
5187,-62.87444,-40.67917,NA
5188,-71.54426,-42.04688,NA
5191,-71.51756,-42.18104,NA
5193,-62.655,-40.75389,NA
5194,-63.21167,-40.70306,NA
5197,-63.065,-40.90389,NA
5198,-63.16306,-40.98667,0
5199,-63.155,-40.99,NA
5200,-71.44326,-42.47118,NA
5201,-62.98528,-41.10389,NA
5202,-71.63094,-42.58848,NA
5203,-63.26417,-41.15444,NA
5204,-63.47167,-41.12083,NA
5205,-71.45176,-42.9822,NA
5206,-63.47167,-41.1075,NA
5207,-63.47083,-41.08111,NA
5214,-72.07107,-42.6576,NA
5215,-71.70233,-42.71364,NA
5217,-54.93639,-26.87917,0
5220,-53.83,-26.26389,NA
5223,-71.79084,-44.23696,NA
5225,-54.18609,-25.8729,NA
5228,-55.245,-27.84917,0
5229,-65.4,-36.3,0
5230,-65.73221,-37.35739,0
5232,-55.11413,-26.93089,0
5233,-66.05,-37.5,0
5236,-67.7,-37.53333,0
5237,-67.65,-37.23333,0
5238,-54.24722,-26.38778,0
5239,-67.1,-36.21667,0
5246,-67.41667,-36.4,0
5249,-66.68389,-32.985,NA
5250,-66.85694,-32.73639,0
5251,-67.02722,-33.35056,0
5252,-66.82472,-33.23278,NA
5253,-67.04806,-33.27639,0
5254,-66.02639,-33.35,0
5255,-66.89444,-33.27333,NA
5256,-66.08,-33.19139,0
5257,-66.86472,-33.21417,NA
5258,-66.04667,-33.27083,0
5259,-65.99472,-33.2475,0
5261,-65.80472,-33.29306,0
5262,-65.685,-33.20833,0
5263,-66.98833,-33.17028,0
5264,-66.11778,-33.26333,0
5265,-66.91111,-33.02806,NA
5266,-66.165,-33.24556,0
5268,-65.87833,-35.33889,NA
5276,-69.57,-41.27833,NA
5277,-69.40194,-41.44944,NA
5278,-70.92632,-43.77,NA
5279,-54.75274,-26.82991,0
5284,-64.71667,-37.6,0
5285,-71.95639,-40.70028,NA
5286,-64.9,-38.78333,0
5289,-66.13333,-36.33333,0
5290,-66.31667,-36.31667,0
5291,-71.74972,-40.68056,NA
5292,-66.28303,-36.32361,0
5296,-66.75,-36.28333,0
5297,-54.7221,-26.54692,0
5298,-54.63723,-26.54692,NA
5299,-71.60167,-40.78667,NA
5300,-71.34889,-40.97806,NA
5302,-53.98407,-27.1559,NA
5304,-72.96139,-49.28111,0
5308,-72.83861,-49.9285,0
5309,-72.45,-48.98333,NA
5310,-72.73333,-49.41667,NA
5311,-72.58333,-49.5,NA
5312,-72.68333,-49.43333,0
5313,-54.27053,-26.67324,0
5314,-71.73333,-49.4,NA
5316,-71.78333,-49.35,0
5317,-72.08333,-49.16667,NA
5318,-72.93333,-49.18333,0
5320,-72.9,-49.1,0
5321,-72.93333,-49.13333,NA
5322,-72.93333,-49.16667,NA
5323,-72.90569,-49.23633,NA
5325,-65.45,-36.71667,0
5326,-66.03333,-37.11667,0
5327,-66.51667,-37.21667,0
5328,-66.7,-37.05,0
5332,-72.44583,-49.03861,NA
5333,-65.86667,-36.15,0
5334,-72.26667,-49.58333,NA
5335,-65.73333,-36.65,0
5338,-71.96667,-49.65,NA
5342,-65.3,-36.6,NA
5343,-65.35,-36.61667,NA
5344,-72.41667,-49.55,0
5346,-66.79472,-35.72889,0
5347,-65.18333,-36.96667,0
5348,-65.61667,-36.43333,0
5349,-68.33441,-36.15266,0
5350,-65.45,-37.28333,0
5351,-65.43333,-36.85,0
5352,-65.45,-37.2,0
5353,-65.33333,-37.1,NA
5354,-65.23333,-36.83333,0
5357,-67.08333,-34.28333,NA
5359,-64.5,-35.06667,0
5360,-64.53333,-36.75,0
5361,-72.56667,-49.48333,0
5362,-64.66667,-36.16667,0
5365,-64.7,-36.03333,0
5366,-63.45,-36.4,0
5367,-63.51667,-37.18333,0
5368,-63.48333,-36.55,NA
5370,-64.46667,-37.1,0
5371,-64.46667,-37.1,0
5373,-64.46667,-37.05,0
5374,-65.03333,-37.26667,0
5375,-64.91667,-37.4,0
5379,-64.71667,-37.53333,0
5380,-64.65,-37.71667,0
5381,-68.03427,-32.82004,NA
5382,-63.46667,-37.3,0
5385,-63.58333,-38.11667,NA
5388,-64.16667,-35.55,0
5389,-63.4,-35.63333,0
5390,-63.41667,-36.08333,0
5391,-63.9,-38.03333,NA
5393,-63.86667,-38.9,0
5397,-63.4,-38.9,0
5402,-63.41667,-39.28333,NA
5406,-64.03333,-38.31667,0
5407,-64.33333,-38.15,0
5408,-64.11667,-38.8,0
5410,-64.48333,-38.3,NA
5413,-64.88333,-38.6,0
5414,-64.71667,-38,0
5422,-65.55,-38.26667,0
5424,-65.56667,-38.18333,0
5429,-65.86667,-38.76667,0
5434,-65.83333,-37.68333,0
5442,-66.58333,-37.21667,0
5450,-67,-36.33333,NA
5453,-66.98333,-36.56667,NA
5455,-67.05,-36.5,0
5458,-66.93333,-36.85,0
5464,-67.61667,-36.15,0
5470,-67.68333,-37.13333,NA
5476,-72.88333,-49.33333,NA
5477,-71.63333,-49.46667,0
5478,-72.16667,-49.16667,NA
5479,-59.35962,-30.72285,NA
5480,-59.36323,-30.7216,NA
5481,-59.36561,-30.71679,NA
5482,-59.37458,-30.70552,NA
5484,-59.38755,-30.71433,NA
5485,-59.38509,-30.7066,NA
5486,-59.38192,-30.70321,NA
5487,-59.32319,-30.71693,NA
5488,-72.95553,-49.20906,0
5489,-59.32223,-30.71554,NA
5490,-59.32393,-30.71257,NA
5491,-59.32008,-30.71115,NA
5492,-59.32661,-30.71123,NA
5494,-59.33841,-30.72461,NA
5495,-59.32492,-30.6948,NA
5496,-59.34049,-30.70078,NA
5497,-59.35696,-30.69871,NA
5498,-59.36172,-30.70197,NA
5499,-59.33345,-30.71169,NA
5500,-59.33354,-30.71296,NA
5502,-59.35407,-30.73854,NA
5503,-59.40299,-30.74425,NA
5504,-59.39683,-30.75416,NA
5505,-59.40617,-30.74451,NA
5506,-59.3976,-30.74294,NA
5507,-59.39366,-30.74276,NA
5508,-59.33397,-30.76372,NA
5509,-59.33461,-30.76128,NA
5510,-59.33423,-30.75777,NA
5511,-59.35293,-30.73214,NA
5512,-59.34326,-30.73143,NA
5513,-59.33794,-30.72036,NA
5514,-59.33351,-30.72159,0
5515,-59.34402,-30.73644,NA
5516,-59.3276,-30.75557,NA
5517,-59.32598,-30.74628,NA
5518,-59.32846,-30.74873,NA
5519,-59.33118,-30.74845,NA
5520,-59.3223,-30.73491,0
5521,-59.36823,-30.6953,NA
5522,-59.34417,-30.73948,NA
5523,-59.36226,-30.7323,NA
5524,-59.334,-30.74791,NA
5525,-59.33449,-30.75655,NA
5526,-59.38955,-30.74669,NA
5527,-59.38287,-30.74437,NA
5529,-65.23333,-36.71667,0
5530,-65.13333,-37.1,0
5532,-64.98333,-35.76667,NA
5535,-64.53333,-35.05,0
5537,-72.93442,-49.13292,NA
5538,-72.86667,-49.38333,NA
5539,-72.95528,-49.20917,NA
5540,-72.88722,-49.08,NA
5541,-72.95239,-49.21711,NA
5542,-72.89933,-49.30986,NA
5543,-64.66667,-36.16667,0
5544,-71.13316,-40.08614,NA
5545,-72.9,-49.31667,NA
5546,-64.85,-35.76667,0
5547,-72.88333,-49.31667,NA
5548,-72.43333,-49.05,NA
5549,-72.46667,-48.98333,NA
5550,-64.93333,-36.53333,0
5551,-72.45,-49.06667,NA
5552,-72.15,-49.16667,NA
5553,-72.36667,-49.18333,NA
5554,-72.33333,-49.2,NA
5555,-64.6,-36.7,0
5556,-72.88722,-49.31306,NA
5558,-72.72497,-49.91811,NA
5559,-72.77778,-49.39806,NA
5561,-62.81157,-28.47853,0
5562,-71.25987,-40.12705,NA
5563,-62.80787,-28.47784,0
5564,-62.50104,-29.14332,NA
5566,-62.59899,-28.43453,0
5567,-71.06887,-40.07199,NA
5568,-62.61428,-28.43573,0
5569,-59.0296,-28.51358,0
5570,-71.0213,-40.10079,NA
5571,-59.0418,-28.59475,0
5572,-62.1382,-28.98294,NA
5573,-62.22514,-28.91455,NA
5574,-71.02711,-40.10108,NA
5575,-58.99613,-28.53155,0
5576,-72.2966,-51.58061,NA
5577,-61.95707,-29.19689,NA
5578,-61.95708,-29.19667,NA
5579,-61.87276,-28.974,NA
5580,-62.59582,-29.10846,NA
5581,-62.59215,-29.11849,0
5582,-72.34476,-51.57899,NA
5583,-58.96428,-28.53545,0
5584,-60.53626,-31.84885,NA
5585,-72.33991,-51.52955,NA
5586,-58.96747,-28.6496,0
5588,-61.87316,-28.97489,NA
5589,-62.11753,-28.99781,NA
5590,-59.02753,-28.60201,0
5593,-58.74817,-27.67761,0
5597,-61.90818,-33.03663,NA
5598,-61.92256,-33.01432,NA
5599,-61.84018,-33.04997,NA
5601,-61.87022,-33.07283,NA
5602,-61.98381,-33.03904,NA
5603,-61.94292,-33.11922,NA
5604,-61.76477,-33.05355,0
5606,-61.75465,-33.06963,NA
5607,-61.88882,-33.1098,NA
5608,-61.7865,-33.13412,NA
5609,-61.57569,-33.03515,NA
5610,-61.57827,-33.04045,NA
5612,-61.5763,-33.0509,NA
5614,-61.57782,-33.04304,NA
5615,-61.58586,-33.07452,0
5617,-61.55044,-33.15828,0
5618,-58.75129,-27.67355,0
5619,-61.59181,-33.15828,NA
5620,-61.66054,-33.15847,NA
5622,-61.74466,-33.13237,NA
5623,-61.5934,-33.05519,NA
5624,-61.71846,-33.04847,NA
5625,-61.53109,-33.27445,NA
5626,-61.57584,-33.20117,NA
5627,-61.65358,-33.22975,0
5628,-61.68667,-33.19217,NA
5629,-61.7331,-33.29967,NA
5633,-62.63167,-39.34833,0
5634,-62.62833,-39.39833,0
5635,-62.63,-39.39667,0
5636,-62.62833,-39.39667,0
5637,-62.62667,-39.395,0
5638,-62.625,-39.39167,0
5639,-62.61833,-39.38833,0
5640,-62.61833,-39.39,0
5642,-67.72187,-34.74048,0
5643,-68.03029,-34.63094,0
5644,-67.82707,-34.70826,NA
5646,-67.79175,-34.58339,NA
5647,-67.83972,-34.6977,0
5648,-67.75486,-34.65198,0
5649,-67.69238,-34.66241,0
5650,-67.78705,-34.69006,0
5651,-67.90792,-34.73637,0
5652,-67.73254,-34.61952,0
5653,-67.74457,-34.77518,0
5654,-67.80667,-34.75123,0
5655,-67.74866,-34.62748,0
5656,-68.02121,-34.68412,0
5658,-67.79762,-34.61979,0
5659,-67.71105,-34.55626,0
5660,-67.71541,-34.5639,0
5661,-67.74832,-34.56198,0
5662,-67.78205,-34.69018,0
5663,-58.32388,-28.374389999999998,0
5665,-67.82688,-34.69623,0
5666,-67.74145,-34.74629,0
5667,-67.88394,-34.70042,0
5668,-67.87807,-34.70848,0
5669,-67.87238,-34.72317,0
5670,-67.99816,-34.71345,0
5672,-67.95476,-34.69079,0
5673,-67.8986,-34.62616,0
5674,-67.93665,-34.7736,0
5675,-68.03148,-34.70776,0
5676,-67.84354,-34.66093,NA
5677,-67.74811,-34.55829,0
5678,-67.82115,-34.63479,0
5679,-67.67878,-34.64875,0
5680,-67.81124,-34.75378,0
5681,-67.97909,-34.73726,0
5682,-67.93803,-34.66954,0
5683,-67.95694,-34.68913,0
5684,-67.94014,-34.72445,0
5685,-67.79391,-34.61194,0
5686,-67.83007,-34.75554,0
5687,-67.98933,-34.70372,NA
5688,-67.79853,-34.58746,0
5689,-58.6457,-28.66619,0
5690,-67.74333,-34.554,0
5691,-67.79815,-34.59653,0
5692,-67.79028,-34.59369,NA
5693,-67.68522,-34.66718,0
5695,-57.90793,-28.36944,0
5696,-58.2333,-28.4667,0
5697,-56.1333,-28.45,NA
5698,-67.76975,-34.77489,0
5699,-67.82711,-34.75545,0
5700,-67.84982,-34.7722,0
5701,-67.97573,-34.74052,0
5703,-56.1333,-28.45,0
5704,-71.37778,-40.125,NA
5705,-56.1333,-28.45,0
5706,-67.70913,-34.62241,0
5707,-67.6769,-34.64948,0
5708,-67.76171,-34.6571,0
5709,-67.7635,-34.65419,0
5710,-67.74326,-34.77624,0
5711,-67.81716,-34.75513,0
5712,-67.73853,-34.74652,0
5714,-67.96614,-34.75084,0
5715,-67.99086,-34.67056,NA
5716,-67.81503,-34.75482,0
5717,-67.92339,-34.63481,0
5718,-67.74619,-34.55566,0
5719,-67.90092,-34.62544,0
5720,-67.82007,-34.73947,NA
5721,-67.91475,-34.70506,0
5722,-67.69325,-34.65156,0
5723,-67.74466,-34.60662,NA
5724,-67.71303,-34.57414,0
5725,-67.68827,-34.66941,0
5726,-67.7385,-34.76659,0
5727,-67.84703,-34.77924,0
5728,-67.71809,-34.62342,0
5729,-67.7082,-34.59671,0
5730,-67.78152,-34.78076,0
5731,-67.7398,-34.77126,0
5732,-67.80607,-34.35275,0
5733,-67.80416,-34.34147,0
5734,-67.77271,-34.32012,0
5735,-67.76026,-34.36475,0
5736,-67.65435,-34.30327,0
5737,-67.64048,-39.10516,NA
5738,-67.18068,-39.06575,NA
5739,-67.87945,-39.00829,NA
5741,-67.62508,-39.09258,NA
5742,-67.3684,-39.06551,NA
5743,-67.32652,-39.08004,NA
5744,-67.73174,-39.02576,NA
5745,-67.8196,-38.96529,NA
5746,-67.23119,-39.05246,NA
5747,-67.61655,-39.0384,0
5748,-64,-24,0
5749,-67.25974,-39.067,NA
5750,-67.65918,-39.01815,NA
5751,-67.42173,-39.0537,NA
5752,-67.70925,-39.01743,NA
5753,-67.67252,-39.04193,NA
5754,-67.14593,-39.0993,NA
5755,-67.24622,-39.06806,0
5756,-67.16351,-39.09457,NA
5757,-67.99397,-38.90625,NA
5758,-67.94132,-38.92464,NA
5759,-68.04449,-38.84624,NA
5760,-65.0787,-24.5589,2
5762,-61.896,-26.62591,0
5765,-58.96464,-29.06441,0
5766,-56.39013,-27.62721,0
5767,-67.93601,-34.67056,0
5769,-58.96549,-29.06475,0
5770,-71.26111,-40.11667,NA
5772,-56.35965,-27.72189,0
5773,-71.25,-40.14722,NA
5774,-71.45833,-39.58056,NA
5775,-58.98352,-28.951,NA
5776,-68.21109,-34.772,0
5777,-67.66593,-34.46558,0
5778,-67.94277,-34.14267,0
5779,-68.05459,-33.74291,0
5780,-68.07498,-33.61391,0
5781,-69.36785,-32.64679,0
5782,-68.42287,-32.58955,0
5783,-68.66697,-32.43798,0
5784,-68.77102,-33.32539,0
5785,-68.94749,-33.22294,0
5787,-68.67879,-32.55708,0
5788,-69.22225,-35.676,NA
5792,-69.29647,-33.18656,0
5793,-69.27842,-33.66129,NA
5794,-69.31888,-33.50086,0
5795,-69.32686,-33.61951,NA
5796,-62.22639,-27.82514,0
5797,-62.18861,-27.82303,2
5798,-62.10222,-28.76233,0
5799,-62.45909,-28.68519,0
5800,-67.70282,-35.23422,0
5801,-66.95028,-35.46646,0
5802,-66.59632,-35.13614,0
5803,-67.68372,-34.61643,0
5804,-67.48721,-34.73793,0
5805,-69.07557,-34.23627,0
5806,-67.09998,-33.68435,NA
5807,-67.15193,-33.45256,0
5808,-68.3005,-32.81914,0
5810,-68.29671,-35.36055,0
5811,-61.80117,-26.47769,1
5812,-68.24176,-34.99564,0
5813,-67.79692,-35.42141,0
5818,-67.94098,-34.56131,0
5819,-67.47017,-33.66749,0
5820,-68.17597,-33.72464,0
5821,-67.50196,-32.61156,NA
5823,-68.03996,-33.77431,0
5829,-68.07168,-33.2022,0
5831,-67.88456,-35.46887,0
5832,-68.00723,-35.48251,0
5836,-69.34525,-32.23034,NA
5837,-67.82981,-33.28795,0
5841,-71.28333,-40.10278,NA
5844,-71.19167,-40.11944,NA
5847,-58.76495,-27.71592,0
5848,-58.07349,-29.7931,NA
5849,-58.12609,-29.73239,NA
5851,-58.75862,-27.51081,0
5852,-70.8,-40.275,NA
5853,-70.78611,-40.17222,NA
5854,-70.93333,-40.125,NA
5855,-71.17222,-39.95833,NA
5856,-58.77234,-27.71949,0
5857,-71.95833,-40.125,NA
