idh,idp,y,x,top,bot,colh,cols,cec,bsum,bsat,oc,ph,clay,h_humedo,value_humedo,chroma_humedo,h_seco,value_seco,chroma_seco
27024,6105,-35.538408,-57.613173,30,52,7.5YR3/2,7.5YR4/2,37,33.4,90,0.81,7.1,57.7,7.5YR,3,2,7.5YR,4,2
27028,6106,-35.527285,-57.611397,0,13,10YR4/2,10YR6/2,19.2,NA,NA,1.02,9.7,23.7,10YR,4,2,10YR,6,2
27029,6106,-35.527285,-57.611397,13,36,10YR3/1,10YR2/2,29.4,NA,NA,0.43,10.1,47.3,10YR,3,1,10YR,2,2
27030,6106,-35.527285,-57.611397,36,75,7.5YR4/4,7.5YR5/2,44,NA,NA,0.06,9.9,57.8,7.5YR,4,4,7.5YR,5,2
27042,6108,-35.555441,-57.55263,0,42,7.5YR4/2,7.5YR6/2,50.2,NA,NA,0.77,9.8,55.2,7.5YR,4,2,7.5YR,6,2
27043,6108,-35.555441,-57.55263,42,76,7.5YR4/2,7.5YR6/4,48,NA,NA,0.26,9.5,60.7,7.5YR,4,2,7.5YR,6,4
27046,6109,-35.578275,-57.596871,3,46,7.5YR3/2,7.5YR6/2,31.4,NA,NA,0.06,9.5,39.7,7.5YR,3,2,7.5YR,6,2
27047,6109,-35.578275,-57.596871,46,108,7.5YR4/4,7.5YR7/4,36.4,NA,NA,0.65,9.7,51.8,7.5YR,4,4,7.5YR,7,4
27049,6110,-35.631804,-57.508676,0,28,10YR 3/1,10YR 4/2,22.1,21.3,96,2.4,6.7,38.7,10YR,3,1,10YR,4,2
27050,6110,-35.631804,-57.508676,28,55,7.5YR 3/2,10YR 4/2,40,35.4,89,0.67,7.4,60,7.5YR,3,2,10YR,4,2
27053,6111,-35.526613,-57.53122,0,11,10YR3/1,10YR4/3,17.6,15.4,88,2.72,6.4,28.6,10YR,3,1,10YR,4,3
27054,6111,-35.526613,-57.53122,11,28,10YR3/1,10YR4/3,16.1,13,81,1.85,6.8,28.9,10YR,3,1,10YR,4,3
27055,6111,-35.526613,-57.53122,28,36,10YR4/3,10YR5/2,7.7,6.7,87,0.39,7.2,20.7,10YR,4,3,10YR,5,2
27056,6111,-35.526613,-57.53122,36,74,7.5YR3/2,7.5YR6/4,28.2,25.9,92,0.57,7.2,52.5,7.5YR,3,2,7.5YR,6,4
27061,6112,-35.612894,-57.886385,0,25,10YR 3/2,10YR 6/2,18.1,22.2,100,0.98,9.9,21.7,10YR,3,2,10YR,6,2
27062,6112,-35.612894,-57.886385,25,41,7.5YR 3/2,10YR 5/1,36,NA,NA,0.64,10,50.1,7.5YR,3,2,10YR,5,1
27063,6112,-35.612894,-57.886385,41,66,7.5YR 4/4,7.5YR 6/6,28.4,NA,NA,0.15,9.7,39.7,7.5YR,4,4,7.5YR,6,6
27069,6114,-35.658558,-57.958621,0,19,10YR3/1,10YR4/2,23.2,18.7,81,3.49,5.8,29.7,10YR,3,1,10YR,4,2
27070,6114,-35.658558,-57.958621,19,32,10YR3/1,10YR4/2,22.3,17.6,79,2.72,5.8,27.6,10YR,3,1,10YR,4,2
27071,6114,-35.658558,-57.958621,32,63,10YR4/4,10YR6/2,7.5,8.5,100,0.23,6.7,20,10YR,4,4,10YR,6,2
27075,6115,-35.621054,-57.897305,0,24,10YR 3/2,10YR 6/2,13.4,14.6,100,1.84,7,25,10YR,3,2,10YR,6,2
27076,6115,-35.621054,-57.897305,24,51,7.5YR 3/2,7.5YR 4/2,27.2,NA,NA,0.45,9.2,48.8,7.5YR,3,2,7.5YR,4,2
27079,6116,-35.59684,-57.818035,0,38,10YR 3/2,10YR 5/2,23.2,22.2,96,3.42,6.5,23.5,10YR,3,2,10YR,5,2
27080,6116,-35.59684,-57.818035,38,65,7.5YR 4/2,7.5YR 3/2,31.4,NA,NA,0.47,7.4,45.8,7.5YR,4,2,7.5YR,3,2
27083,6117,-35.519721,-57.808933,0,20,10YR 2/1,10YR 6/1,16.5,NA,NA,0.56,10.1,20.6,10YR,2,1,10YR,6,1
27084,6117,-35.519721,-57.808933,20,53,10YR 3/1,7.5YR 6/2,44,NA,NA,0.53,10.4,45,10YR,3,1,7.5YR,6,2
27090,6118,-35.626217,-57.990386,0,23,10YR 2/1,10YR 5/1,17.2,12.7,74,3.38,6.1,28.9,10YR,2,1,10YR,5,1
27091,6118,-35.626217,-57.990386,23,54,7.5YR 4/2,10YR 5/1,30.9,28.1,91,0.53,7.8,54.1,7.5YR,4,2,10YR,5,1
27094,6119,-35.630074,-57.985524,0,13,10YR 2/1,10YR 6/1,18.9,NA,NA,1.65,9.5,26.1,10YR,2,1,10YR,6,1
27095,6119,-35.630074,-57.985524,13,40,10YR 3/2,10YR 4/1,40.8,NA,NA,1.01,9.3,56.7,10YR,3,2,10YR,4,1
27096,6119,-35.630074,-57.985524,40,69,7.5YR 4/4,7.5YR 7/2,30.4,NA,NA,0.28,9.4,27.3,7.5YR,4,4,7.5YR,7,2
27099,6121,-35.527281,-57.88246,0,9,10YR 3/1,10YR 5/2,NA,NA,NA,NA,NA,NA,10YR,3,1,10YR,5,2
27100,6121,-35.527281,-57.88246,9,27,10YR 3/1,10YR 5/2,NA,NA,NA,NA,NA,NA,10YR,3,1,10YR,5,2
27101,6121,-35.527281,-57.88246,27,41,10YR 3/2,10YR 6/2,NA,NA,NA,NA,NA,NA,10YR,3,2,10YR,6,2
27102,6121,-35.527281,-57.88246,41,60,7.5YR 3/2,7.5YR 5/4,NA,NA,NA,NA,NA,NA,7.5YR,3,2,7.5YR,5,4
27109,6123,-35.795047,-58.589029,0,17,10YR3/1,10YR3/3,18.1,19.5,100,1.38,8.9,21.8,10YR,3,1,10YR,3,3
27110,6123,-35.795047,-58.589029,17,42,7.5YR3/2,10YR3/4,36.6,NA,NA,0.56,9.3,54.1,7.5YR,3,2,10YR,3,4
27111,6123,-35.795047,-58.589029,42,80,7.5YR4/4,7.5YR6/6,27.3,NA,NA,NA,9.6,20.7,7.5YR,4,4,7.5YR,6,6
27113,6124,-35.761842,-58.703261,0,25,10YR 2/1,10YR 5/2,20,17.1,85,2.25,6.2,27.8,10YR,2,1,10YR,5,2
27114,6124,-35.761842,-58.703261,25,46,10YR 3/4,10YR 5/2,11.2,12.7,100,0.58,6.9,24.5,10YR,3,4,10YR,5,2
27115,6124,-35.761842,-58.703261,46,88,7.5YR 3/2,7.5YR 3/2,22.7,21.3,94,0.44,7.3,46,7.5YR,3,2,7.5YR,3,2
27118,6125,-35.729437,-58.326361,0,26,10YR2/1,NA,NA,NA,NA,NA,NA,NA,10YR,2,1,NA,,
27119,6125,-35.729437,-58.326361,26,43,10YR3/3,NA,NA,NA,NA,NA,NA,NA,10YR,3,3,NA,,
27120,6125,-35.729437,-58.326361,43,72,7.5YR4/4,NA,NA,NA,NA,NA,NA,NA,7.5YR,4,4,NA,,
27123,6126,-35.751029,-58.315436,0,16,10 3/2,NA,NA,NA,NA,NA,NA,NA,103/2,,,NA,,
27124,6126,-35.751029,-58.315436,16,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27127,6127,-35.760342,-58.255518,0,9,10 2/2,NA,NA,NA,NA,NA,NA,NA,102/2,,,NA,,
27128,6127,-35.760342,-58.255518,9,50,7.5Y5/1,NA,NA,NA,NA,NA,NA,NA,7.5Y5/1,,,NA,,
27129,6127,-35.760342,-58.255518,50,66,75YR4/4,NA,NA,NA,NA,NA,NA,NA,75YR,4,4,NA,,
27131,6128,-35.753073,-58.309605,0,26,10 2/2,NA,NA,NA,NA,NA,NA,NA,102/2,,,NA,,
27132,6128,-35.753073,-58.309605,26,46,75 3/3,NA,NA,NA,NA,NA,NA,NA,753/3,,,NA,,
27133,6128,-35.753073,-58.309605,46,91,75 4/3,NA,NA,NA,NA,NA,NA,NA,754/3,,,NA,,
27135,6129,-35.732535,-58.319003,0,19,10YR3/1,NA,NA,NA,NA,NA,NA,NA,10YR,3,1,NA,,
27136,6129,-35.732535,-58.319003,19,37,10YR3/3,NA,NA,NA,NA,NA,NA,NA,10YR,3,3,NA,,
27137,6129,-35.732535,-58.319003,37,70,75YR4/4,NA,NA,NA,NA,NA,NA,NA,75YR,4,4,NA,,
27140,6130,-35.73356,-58.31998,0,20,10YR2/1,NA,NA,NA,NA,NA,NA,NA,10YR,2,1,NA,,
27141,6130,-35.73356,-58.31998,20,30,10YR4/2,NA,NA,NA,NA,NA,NA,NA,10YR,4,2,NA,,
27142,6130,-35.73356,-58.31998,30,51,10 3/2,NA,NA,NA,NA,NA,NA,NA,103/2,,,NA,,
27144,6131,-35.767089,-58.2629,0,23,10 2/2,NA,NA,NA,NA,NA,NA,NA,102/2,,,NA,,
27145,6131,-35.767089,-58.2629,23,47,75YR4/2,NA,NA,NA,NA,NA,NA,NA,75YR,4,2,NA,,
27146,6131,-35.767089,-58.2629,47,80,75YR3/3,NA,NA,NA,NA,NA,NA,NA,75YR,3,3,NA,,
27149,6132,-35.77014,-58.273174,0,26,10 2/2,NA,NA,NA,NA,NA,NA,NA,102/2,,,NA,,
27150,6132,-35.77014,-58.273174,26,60,75 3/2,NA,NA,NA,NA,NA,NA,NA,753/2,,,NA,,
27151,6132,-35.77014,-58.273174,26,78,75 4/4,NA,NA,NA,NA,NA,NA,NA,754/4,,,NA,,
27153,6133,-35.829678,-58.377983,0,25,10YR2/1,NA,NA,NA,NA,NA,NA,NA,10YR,2,1,NA,,
27154,6133,-35.829678,-58.377983,25,38,10YR3/2,NA,NA,NA,NA,NA,NA,NA,10YR,3,2,NA,,
27155,6133,-35.829678,-58.377983,38,64,10YR5/1,NA,NA,NA,NA,NA,NA,NA,10YR,5,1,NA,,
27158,6134,-35.797005,-58.155722,0,21,10 2/2,NA,NA,NA,NA,NA,NA,NA,102/2,,,NA,,
27159,6134,-35.797005,-58.155722,21,64,75 2/2,NA,NA,NA,NA,NA,NA,NA,752/2,,,NA,,
27163,6135,-35.801512,-58.093955,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27164,6135,-35.801512,-58.093955,22,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27167,6136,-35.806738,-58.097795,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27168,6136,-35.806738,-58.097795,20,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27172,6137,-35.780159,-58.133161,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27173,6137,-35.780159,-58.133161,24,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27174,6137,-35.780159,-58.133161,45,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27177,6138,-35.80143,-58.149636,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27178,6138,-35.80143,-58.149636,18,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27180,6139,-35.768887,-58.215131,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27181,6139,-35.768887,-58.215131,14,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27182,6139,-35.768887,-58.215131,32,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27185,6140,-35.727141,-58.23774,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27186,6140,-35.727141,-58.23774,17,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27187,6140,-35.727141,-58.23774,43,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27190,6141,-35.751661,-58.227794,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27191,6141,-35.751661,-58.227794,22,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27192,6141,-35.751661,-58.227794,48,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27195,6142,-35.735689,-58.23792,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27196,6142,-35.735689,-58.23792,25,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27200,6143,-35.73322,-58.213085,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27201,6143,-35.73322,-58.213085,23,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27202,6143,-35.73322,-58.213085,33,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27203,6143,-35.73322,-58.213085,50,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27205,6144,NA,NA,0,23,10YR2/2,10YR 4/2,17,16.9,99,2.91,6.1,21.5,10YR,2,2,10YR,4,2
27206,6144,NA,NA,23,32,10YR 3/2,10YR 5/3,14.8,16.8,100,1.79,6.8,17.8,10YR,3,2,10YR,5,3
27207,6144,NA,NA,32,49,7.5YR 4/4,NA,29.8,30.9,100,0.71,8.1,49.2,7.5YR,4,4,NA,,
27208,6144,NA,NA,49,80,10YR 4/4,NA,23,NA,NA,0.11,9.4,25.6,10YR,4,4,NA,,
27211,6145,-35.762409,-58.10488,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27212,6145,-35.762409,-58.10488,14,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27213,6145,-35.762409,-58.10488,42,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27214,6146,-35.725422,-58.12646,0,19,10YR3/1,NA,NA,NA,NA,NA,NA,NA,10YR,3,1,NA,,
27215,6146,-35.725422,-58.12646,19,36,7.5YR5/2,NA,NA,NA,NA,NA,NA,NA,7.5YR,5,2,NA,,
27216,6146,-35.725422,-58.12646,36,64,7.5YR4/4,NA,NA,NA,NA,NA,NA,NA,7.5YR,4,4,NA,,
27219,6147,-35.729495,-58.12578,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27220,6147,-35.729495,-58.12578,23,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27221,6147,-35.729495,-58.12578,48,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27224,6148,-35.74705,-58.230699,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27225,6148,-35.74705,-58.230699,17,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27226,6148,-35.74705,-58.230699,48,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27229,6149,-35.745885,-58.22936,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27230,6149,-35.745885,-58.22936,22,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27233,6149,-35.745885,-58.22936,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27231,6149,-35.745885,-58.22936,38,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27234,6150,-35.775457,-58.080718,0,18,10YR3/2,NA,NA,NA,NA,NA,NA,NA,10YR,3,2,NA,,
27235,6150,-35.775457,-58.080718,18,48,10YR4/2,NA,NA,NA,NA,NA,NA,NA,10YR,4,2,NA,,
27236,6150,-35.775457,-58.080718,48,87,"7,5YR3/2",NA,NA,NA,NA,NA,NA,NA,"7,5YR",3,2,NA,,
27238,6151,-35.775699,-58.082704,0,39,10,NA,NA,NA,NA,NA,NA,NA,10,,,NA,,
27239,6151,-35.775699,-58.082704,39,79,"7,5 3/2",NA,NA,NA,NA,NA,NA,NA,"7,53/2",,,NA,,
27242,6152,-35.776997,-58.080965,0,14,10 4/8,10 7/1,NA,NA,NA,NA,NA,NA,104/8,,,10 7/1,,
27243,6152,-35.776997,-58.080965,14,56,"7,5 2/2",NA,NA,NA,NA,NA,NA,NA,"7,52/2",,,NA,,
27246,6153,-35.779679,-58.083279,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27247,6153,-35.779679,-58.083279,24,46,10YR3/4,NA,NA,NA,NA,NA,NA,NA,10YR,3,4,NA,,
27248,6153,-35.779679,-58.083279,46,70,75 3/2,NA,NA,NA,NA,NA,NA,NA,753/2,,,NA,,
27251,6154,-35.779783,-58.081772,0,20,10YR3/2,NA,NA,NA,NA,NA,NA,NA,10YR,3,2,NA,,
27252,6154,-35.779783,-58.081772,20,55,10YR3/2,NA,NA,NA,NA,NA,NA,NA,10YR,3,2,NA,,
27255,6155,-34.561944,-64.819444,0,20,10YR3/3,NA,8.3,6.8,NA,0.8,6.4,7.9,10YR,3,3,NA,,
27256,6155,-34.561944,-64.819444,20,38,10YR3/4,NA,8.1,7.2,NA,0.4,6.7,8.2,10YR,3,4,NA,,
27257,6155,-34.561944,-64.819444,38,50,10YR3/4,NA,8.2,7.6,NA,NA,6.9,7.4,10YR,3,4,NA,,
27258,6156,-34.873611,-64.620833,0,26,10YR3/1,NA,16.2,15.4,NA,1.1,6.9,19.5,10YR,3,1,NA,,
27259,6156,-34.873611,-64.620833,26,42,10YR3/2,NA,18.8,18.3,NA,0.5,7.3,18.5,10YR,3,2,NA,,
27260,6156,-34.873611,-64.620833,42,NA,10YR3/4,NA,18.1,NA,NA,NA,8.2,15.8,10YR,3,4,NA,,
27261,6157,-34.901944,-64.632778,0,21,10YR3/1,NA,14.5,13,NA,1.3,6.6,17.1,10YR,3,1,NA,,
27262,6157,-34.901944,-64.632778,21,44,10YR3/2,NA,18.4,17.5,NA,0.7,7.3,24,10YR,3,2,NA,,
27263,6157,-34.901944,-64.632778,44,70,10YR3/3,NA,17.7,17.7,NA,0.4,7.5,21.4,10YR,3,3,NA,,
27265,6158,-34.452778,-64.8225,0,27,10YR3/2,NA,11.4,9.4,NA,1.1,6.4,12.9,10YR,3,2,NA,,
27266,6158,-34.452778,-64.8225,27,47,10YR3/4,NA,10.1,9.5,NA,0.5,7,9.6,10YR,3,4,NA,,
27267,6158,-34.452778,-64.8225,47,67,10YR3/2,NA,10.7,NA,NA,NA,7.5,11.7,10YR,3,2,NA,,
27309,6159,-34.078983,-62.107925,0,30,10YR 2/1,NA,24.3,18.9,78,2.32,5.9,31.6,10YR,2,1,NA,,
27310,6159,-34.078983,-62.107925,30,49,10YR 3/3,10YR 5/3,14.8,NA,NA,0.62,6.5,22.9,10YR,3,3,10YR,5,3
27311,6159,-34.078983,-62.107925,49,83,7.5YR 4/4,NA,20.2,NA,NA,0.18,7,30.2,7.5YR,4,4,NA,,
27303,6160,-34.274111,-61.900936,0,22,10YR3/2,NA,16,14.3,89,1.51,6.9,21.2,10YR,3,2,NA,,
27304,6160,-34.274111,-61.900936,22,33,10YR3/2,NA,14.5,13.5,93,0.96,6.7,21.6,10YR,3,2,NA,,
27305,6160,-34.274111,-61.900936,33,57,"7,5YR4/4",NA,13.3,11.9,89,0.45,7,21.4,"7,5YR",4,4,NA,,
27299,6161,-34.262942,-61.985044,0,29,10YR3/2,NA,14.7,12.5,85,1.13,7.2,19.4,10YR,3,2,NA,,
27300,6161,-34.262942,-61.985044,29,54,"7,5YR3/2",NA,11.8,10.5,89,0.38,7.4,18.8,"7,5YR",3,2,NA,,
27314,6162,-33.858467,-62.397706,0,21,10YR3/2,NA,NA,NA,NA,1.24,9.9,14.2,10YR,3,2,NA,,
27315,6162,-33.858467,-62.397706,21,32,10YR4/2,NA,10.6,NA,NA,0.55,9.3,11.2,10YR,4,2,NA,,
27316,6162,-33.858467,-62.397706,32,65,"7,5YR4/4",NA,10.6,NA,NA,0.11,9.6,19.2,"7,5YR",4,4,NA,,
27270,6163,-33.788447,-61.565456,0,26,10YR3/2,NA,15.8,13.8,90,1.26,6.5,16,10YR,3,2,NA,,
27271,6163,-33.788447,-61.565456,26,43,"7,5YR4/2",NA,25.8,NA,NA,0.61,9,32.2,"7,5YR",4,2,NA,,
27272,6163,-33.788447,-61.565456,43,64,"7,5YR4/4",NA,23.2,NA,NA,0.17,9.5,20.6,"7,5YR",4,4,NA,,
27275,6164,-33.783544,-61.567889,0,5,10YR5/2,"10YR6,5/2",18.2,NA,NA,NA,9.6,15.8,10YR,5,2,10YR,"6,5",2
27276,6164,-33.783544,-61.567889,5,12,10YR3/3,NA,17.7,NA,NA,NA,9.8,15.9,10YR,3,3,NA,,
27277,6164,-33.783544,-61.567889,12,21,10YR4/2,NA,20.9,NA,NA,NA,9.6,17.6,10YR,4,2,NA,,
27278,6164,-33.783544,-61.567889,21,45,10YR4/2,NA,40.3,NA,NA,NA,9.2,21.7,10YR,4,2,NA,,
27279,6164,-33.783544,-61.567889,45,60,10YR5/3,NA,39.4,NA,NA,NA,9.3,25.2,10YR,5,3,NA,,
27280,6165,-33.790761,-61.645206,0,17,10YR2/2,NA,20,16.6,83,2.03,5.9,22.6,10YR,2,2,NA,,
27281,6165,-33.790761,-61.645206,17,29,10YR3/1,NA,20.2,16.9,84,1.18,6,25.8,10YR,3,1,NA,,
27282,6165,-33.790761,-61.645206,29,39,10YR3/2,NA,19,16.5,87,0.66,6.1,29.7,10YR,3,2,NA,,
27283,6165,-33.790761,-61.645206,39,56,10YR3/3,NA,22,18.9,86,0.55,6.3,32.3,10YR,3,3,NA,,
27287,6166,-33.804586,-61.533478,0,20,NA,NA,23.4,18,77,2.07,5.7,25.3,NA,,,NA,,
27288,6166,-33.804586,-61.533478,20,32,10YR2/2,10YR5/2,21.1,16.9,80,1.46,5.8,27.8,10YR,2,2,10YR,5,2
27289,6166,-33.804586,-61.533478,32,40,10YR3/3,10YR4/3,19.4,15.4,79,0.79,5.9,28.9,10YR,3,3,10YR,4,3
27290,6166,-33.804586,-61.533478,40,68,10YR3/3,10YR4/3,23.8,19.8,83,0.5,6.2,35,10YR,3,3,10YR,4,3
27294,6167,-33.865944,-61.858333,0,13,10YR4/1,10YR6/1,15.5,15.2,98,1.42,6.4,12.5,10YR,4,1,10YR,6,1
27295,6167,-33.865944,-61.858333,13,21,10YR6/1,10YR7/1,8.9,13,100,0.28,8.4,10.1,10YR,6,1,10YR,7,1
27296,6167,-33.865944,-61.858333,21,44,"7,5YR4/2",NA,28.2,30.2,100,0.51,9.1,34.6,"7,5YR",4,2,NA,,
27297,6167,-33.865944,-61.858333,44,59,"7,5YR3.5/2",NA,29.9,33.1,100,0.33,9.3,28.5,"7,5YR",3.5,2,NA,,
28040,6168,NA,NA,0,17,10YR3/2,NA,17.7,16.7,94,1.75,5.8,18.3,10YR,3,2,NA,,
28041,6168,NA,NA,17,32,10YR2/2,NA,17.4,16,92,1.38,6.7,17.6,10YR,2,2,NA,,
28043,6168,NA,NA,32,57,7.5YR3/2,NA,17,15.5,91,0.67,6.4,20.1,7.5YR,3,2,NA,,
27318,6169,-37.654167,-62.310278,0,29,10YR 3/1,NA,21.9,17.2,NA,2.03,6.8,20.9,10YR,3,1,NA,,
27319,6169,-37.654167,-62.310278,29,60,10YR 3/2,NA,17.5,14.6,NA,1.56,6.7,18.4,10YR,3,2,NA,,
27322,6170,-34.605094,-58.672922,0,24,10YR 3/2,10YR 3/3,19.4,15.9,81.9,1.42,6.8,24.7,10YR,3,2,10YR,3,3
27323,6170,-34.605094,-58.672922,24,47,10YR 2/1,10YR 3/2,18.9,15.6,82.5,1.6,6.8,25.5,10YR,2,1,10YR,3,2
27324,6170,-34.605094,-58.672922,47,65,10YR 4/3,10YR 6/2,12.1,9,74.3,0.53,6.5,20.1,10YR,4,3,10YR,6,2
27331,6171,NA,NA,0,24,10YR 2/2,NA,NA,NA,NA,NA,NA,NA,10YR,2,2,NA,,
27332,6171,NA,NA,24,44,7.5YR 2/2,NA,NA,NA,NA,NA,NA,NA,7.5YR,2,2,NA,,
27333,6171,NA,NA,44,80,7.5YR 3/2,NA,NA,NA,NA,NA,NA,NA,7.5YR,3,2,NA,,
27336,6172,NA,NA,0,15,10YR 2/1,NA,19.6,16.9,86,2.22,6,23.6,10YR,2,1,NA,,
27337,6172,NA,NA,15,28,10YR 2/2,NA,17.1,13.5,79,1.42,6.3,23.7,10YR,2,2,NA,,
27338,6172,NA,NA,28,62,7.5YR 3/2,NA,28.3,26.2,93,0.55,7,47,7.5YR,3,2,NA,,
27342,6173,NA,NA,0,19,10YR 2/2,NA,20.4,15.5,76,1.82,8.2,33.8,10YR,2,2,NA,,
27343,6173,NA,NA,19,40,7.5YR 3/3,NA,29.8,25.6,86,1.17,6,54.4,7.5YR,3,3,NA,,
27344,6173,NA,NA,40,82,7.5YR 4/3,NA,32.2,28.9,90,0.51,6.2,54.5,7.5YR,4,3,NA,,
27347,6174,NA,NA,0,7,10YR 2/2,10YR 3/2,19.6,17.3,88,2.31,6.5,28.5,10YR,2,2,10YR,3,2
27348,6174,NA,NA,7,39,10YR 2/2,10YR 3/2,20.6,18.9,91,1.73,6.6,26.3,10YR,2,2,10YR,3,2
27349,6174,NA,NA,39,70,NA,7.5YR 3/3,36.1,32.7,91,0.59,6.7,55.6,NA,,,7.5YR,3,3
27353,6175,NA,NA,0,22,10YR 3/2,10YR 4/2,21.4,18.9,88,2.08,6.4,30.1,10YR,3,2,10YR,4,2
27354,6175,NA,NA,22,50,7.5YR 3/2,NA,36.5,32.1,89,0.7,6.6,56.4,7.5YR,3,2,NA,,
27355,6175,NA,NA,50,85,7.5YR 4/4,7.5YR 4/2,38.2,35.1,92,0.58,6.8,54.6,7.5YR,4,4,7.5YR,4,2
27366,6179,-36.851392,-60.391119,0,22,10YR2/1,NA,34,30.9,91,4.42,NA,28.4,10YR,2,1,NA,,
27367,6179,-36.851392,-60.391119,22,43,10YR2/1,NA,38.6,36.8,95,2,NA,36.8,10YR,2,1,NA,,
28620,6179,-36.851392,-60.391119,43,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,
27361,6180,-36.968803,-60.427469,0,14,10YR3/2,"7,5YR6/2",29.7,34,100,1.13,9.7,20.9,10YR,3,2,"7,5YR",6,2
27362,6180,-36.968803,-60.427469,14,28,10YR3/1,NA,54.1,NA,NA,0.88,9.7,42.4,10YR,3,1,NA,,
27363,6180,-36.968803,-60.427469,28,40,10YR3/2,NA,64.5,NA,NA,0.52,9.4,49.8,10YR,3,2,NA,,
27364,6180,-36.968803,-60.427469,40,51,"7,5YR4/4",NA,66.6,NA,NA,0.3,9.6,28.7,"7,5YR",4,4,NA,,
27368,6181,-36.977542,-60.41685,0,20,10YR2/1,NA,46.2,46.3,100,3.66,9.4,27.8,10YR,2,1,NA,,
27369,6181,-36.977542,-60.41685,20,31,10YR3/2,NA,40.7,NA,NA,1.04,9.3,30.1,10YR,3,2,NA,,
27370,6181,-36.977542,-60.41685,31,48,"7,5YR3/2",NA,44.8,NA,NA,0.56,9,36.8,"7,5YR",3,2,NA,,
27371,6181,-36.977542,-60.41685,48,63,"7,5YR4/4",NA,51.5,NA,NA,0.46,8.8,NA,"7,5YR",4,4,NA,,
27372,6182,-36.938142,-60.428192,0,30,10YR2/1,NA,22.2,18.6,84,3.05,6.4,21.6,10YR,2,1,NA,,
27373,6182,-36.938142,-60.428192,30,65,"7,5YR3/2",NA,19.4,16.6,86,0.88,6.7,27.5,"7,5YR",3,2,NA,,
27379,6184,-33.812008,-61.899664,0,14,10YR3/2,NA,26.7,20.9,78,2.75,5.8,28.3,10YR,3,2,NA,,
27380,6184,-33.812008,-61.899664,14,30,10YR3/1,NA,23.1,18,78,1.4,5.9,31.4,10YR,3,1,NA,,
27381,6184,-33.812008,-61.899664,30,48,10YR3/3.5,NA,24.4,14.2,79,0.86,6,35.7,10YR,3,3.5,NA,,
27382,6184,-33.812008,-61.899664,48,85,10YR3/4,NA,25.5,20.4,80,0.71,6.3,37.5,10YR,3,4,NA,,
27386,6185,-33.675475,-61.759858,0,20,10YR3/2,NA,20,15.8,79,1.39,5.7,21.3,10YR,3,2,NA,,
